smiles,CYP450_CYP1A2,CYP450_CYP2C19,CYP450_CYP2C9,CYP450_CYP2D6,CYP450_CYP3A4,Carcinogenicity_Carcinogenicity,Cardiotoxicity_Cardiotoxicity-1,Cardiotoxicity_Cardiotoxicity-10,Cardiotoxicity_Cardiotoxicity-30,Cardiotoxicity_Cardiotoxicity-5,Clinical_Toxicity_Clinical_toxicity,Developmental_and_Reproductive_Toxicity_Developmental_Toxicity,Developmental_and_Reproductive_Toxicity_Reproductive_Toxicity,Endocrine_Disruption_NR-AR-LBD,Endocrine_Disruption_NR-AR,Endocrine_Disruption_NR-AhR,Endocrine_Disruption_NR-ER-LBD,Endocrine_Disruption_NR-ER,Endocrine_Disruption_NR-PPAR-gamma,Endocrine_Disruption_NR-aromatase,Endocrine_Disruption_SR-ARE,Endocrine_Disruption_SR-ATAD5,Endocrine_Disruption_SR-HSE,Endocrine_Disruption_SR-MMP,Endocrine_Disruption_SR-p53,Hepatotoxicity_Hepatotoxicity,Irritation_and_Corrosion_Eye_Corrosion,Irritation_and_Corrosion_Eye_Irritation,Mutagenicity_Ames_Mutagenicity,Respiratory_Toxicity_Respiratory_Toxicity
Nc1nc(O)c2nc3c(nc2n1)C(=O)N(c1ccc(C(=O)O)cc1)C3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(O)c2ncn(C3C=CC(CO)C3)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
Nc1nc(O)c2ncn([C@@H]3C=C[C@@H](CO)C3)c2n1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(O)cc(N2CCOCC2)n1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(O)nc2c1ncn2C1CC(O)C(CO)O1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
Nc1nc(O)nc2c1ncn2C1OC(CO)C(O)C1O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
Nc1nc(O)nc2c1ncn2[C@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(OCc2ccccc2)c2nc[nH]c2n1,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(S)nc(O)c1/N=N\c1c(Br)cc(S(N)(=O)=O)cc1Br,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(S)nc2c1C1(CCCC1)Cc1ccccc1-2,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(SC/C=C\c2ccccc2)c2nc[nH]c2n1,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(SCC(=O)O)nc(O)c1N,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(SCC(=O)c2ccc(Br)cc2)c2nc[nH]c2n1,1.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(SCCc2ccccc2)c2nc[nH]c2n1,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(SCc2ccc([N+](=O)[O-])cc2)c2ncn([C@@H]3O[C@@H](CO)[C@@H](O)[C@H]3O)c2n1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(SCc2ccccc2)c2ncn(Cc3ccccc3)c2n1,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(SCc2ccccc2Cl)cc(C(=O)O)n1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(SCc2ccccc2[N+](=O)[O-])c2nc[nH]c2n1,,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(SCc2ccccn2)c2ncn(C3CCCC3)c2n1,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(Sc2ccc([N+](=O)[O-])c3nonc23)c2nc[nH]c2n1,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nc2[nH]cc(CCc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
Nc1nc2c(C(=O)N[C@@H]3CN4CCC3CC4)cc(Cl)cc2o1,,,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
Nc1nc2c(C(=O)N[C@@H]3CN4CCC3CC4)cccc2o1,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Nc1nc2c(Cl)cccc2s1,,,,,0.0,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,
Nc1nc2c(ccc3ncccc32)s1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nc2c(s1)CC(N)CC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
Nc1nc2c(s1)CCC1NCCCC21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
Nc1nc2c(s1)CCc1ncccc1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Nc1nc2cc(Cl)c(Cl)cc2s1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
Nc1nc2cc(Cl)ccc2o1,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Nc1nc2cc(O)ccc2[nH]1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nc2ccc(Cl)cc2s1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
Nc1nc2ccc(OC(F)(F)F)cc2s1,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0,,1.0,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,
Nc1nc2ccc([N+](=O)[O-])cc2s1,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,,1.0,1.0,
Nc1nc2ccccc2[nH]1,,,,,0.0,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,
Nc1nc2ccccc2nc1N1CCCC1,1.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nc2ccccc2o1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
Nc1nc2ccccc2s1,,,,,0.0,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,
Nc1nc2nc[nH]c2c(=O)[nH]1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
Nc1ncc(-c2ccc(C(=O)N3CCNCC3)cc2)cc1-c1ccc(C(F)(F)F)cc1,,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
Nc1ncc(-c2ccc(C(=O)N3CCNCC3)cc2)cc1-c1ccc(C(F)(F)F)nc1,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
Nc1ncc(-c2ccc(C(=O)N3CCOCC3)cc2)cc1-c1ccc(C(F)(F)F)cc1,,,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
Nc1ncc(-c2ccc(C(=O)N3CCOCC3)cc2)cc1-c1ccc(C(F)(F)F)nc1,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
Nc1ncc(-c2ccccc2)n1CC1CCCO1,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncc(Br)cc1O,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
Nc1ncc(C(F)(F)F)cc1Cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
Nc1ncc(Cl)cn1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
Nc1ncc([N+](=O)[O-])cn1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
Nc1ncc([N+](=O)[O-])s1,,,,,0.0,1.0,,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,
Nc1ncc([NH+]([O-])O)s1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Nc1ncc2[nH]cnc2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
Nc1nccc(=O)[nH]1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
Nc1nccc(Nc2ccc(S(N)(=O)=O)cc2)n1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nccc2ccccc12,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
Nc1ncccc1C(=O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
Nc1ncccc1[N+](=O)[O-],,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
Nc1ncccn1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
Nc1nccnc1C(=O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
Nc1ncco1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
Nc1nccs1,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,1.0,
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,
Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,,,,,,1.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,1.0,1.0,,,1.0,
Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,
Nc1ncnc(N(c2ccccc2)C2CCCCC2)c1[N+](=O)[O-],0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc(N)n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
Nc1ncnc(Nc2ccc(Cl)cc2)n1,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,,,1.0,,0.0,0.0,,,,,
Nc1ncnc(Nc2ccccc2)n1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,
Nc1ncnc(O)c1N,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
Nc1ncnc2[nH]c(Cl)nc12,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2[nH]c(N3CCN(CCO)CC3)nc12,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2[nH]c(O)nc12,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2c([C@@H]3O[C@@H](CO)[C@H](O)[C@@H]3O)nsc12,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2c1c(I)cn2C1OC(CO)C(O)C1O,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2c1cnn2-c1ccccc1,1.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,
Nc1ncnc2c1nc(-c1ccc([N+](=O)[O-])cc1)n2-c1ccc([N+](=O)[O-])cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Nc1ncnc2c1nc(-c1ccccc1)n2[C@H]1O[C@@H](CO)[C@@H](O)[C@H]1O,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2c1nc(Br)n2C1CC(O)C(CO)O1,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2c1nc(Br)n2C1OC(CO)C(O)C1O,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2c1nc(Br)n2[C@H]1O[C@H]2COP(=O)([O-])O[C@H]2[C@@H]1O,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2c1nc(Cl)n2C1OC(CO)C(O)C1O,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2c1nc(O)n2C1CC(O)C(CO)O1,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2c1nc(O)n2C1OC(CO)C(O)C1O,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2c1ncn2-c1ccc([N+](=O)[O-])cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Nc1ncnc2c1ncn2-c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Nc1ncnc2c1ncn2C(c1ccccc1)(c1ccccc1)c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Nc1ncnc2c1ncn2C(c1ccccc1)c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Nc1ncnc2c1ncn2C1CC(O)C(CO)O1,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,
Nc1ncnc2c1ncn2C1CCC(CO)O1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,
Nc1ncnc2c1ncn2C1OC(CO)CC1O,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,
Nc1ncnc2c1ncn2CC(O)C(O)C(=O)O,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
Nc1ncnc2c1ncn2CCCCC(=O)O,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2c1ncn2CCOCP(=O)(O)O,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
Nc1ncnc2c1ncn2C[C@@H](O)C(=O)O,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2c1ncn2Cc1c(F)cccc1Cl,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,
Nc1ncnc2c1ncn2Cc1ccc([N+](=O)[O-])cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Nc1ncnc2c1ncn2Cc1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Nc1ncnc2c1ncn2[C@@H]1CCCO1,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2c1ncn2[C@@H]1CC[C@H](CO)O1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Nc1ncnc2c1ncn2[C@@H]1O[C@@H](C(=O)NC2CC2)[C@H](O)[C@@H]1O,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2c1ncn2[C@@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2c1ncn2[C@@H]1O[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)(O)OC[C@@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@@H](O)[C@H]2O)[C@H](O)[C@@H]1O,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@@H]1O,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)([O-])O[C@H]2[C@H]1O,,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,,,,,0.0,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)([O-])O)[C@@H](O)[C@H]1O,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2c1ncn2[C@@H]1O[C@H]2COP(=O)(O)O[C@@H]2[C@@H]1O,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2c1ncn2[C@H]1CC[C@@H](CO)O1,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Nc1ncnc2c1ncn2[C@H]1O[C@@H](C(=O)O)[C@@H](O)[C@H]1O,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2c1ncn2[C@H]1O[C@@H](C(=O)OCCO)[C@@H](O)[C@H]1O,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2c1ncn2[C@H]1O[C@@H](CO)[C@@H](O)[C@H]1N,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2c1ncn2[C@H]1O[C@H]2COP(=O)(O)O[C@H]2[C@H]1O,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2nc(-c3ccc(C[P+](c4ccccc4)(c4ccccc4)c4ccccc4)cc3)[nH]c12,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2nc(-c3ccc([N+](=O)[O-])cc3)[nH]c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Nc1ncnc2nc(-c3ccccc3)cc(-c3ccc(F)cc3)c12,1.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2nc[nH]c12,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,
Nc1ncncc1-c1ccc([N+](=O)[O-])cc1,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nn2c(O)c3c(nc2c1N=Nc1ccccc1)CCCC3,1.0,0.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nn2c(O)cc(-c3ccccc3)nc2c1N=Nc1ccccc1,1.0,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nnc(-c2ccc([N+](=O)[O-])o2)o1,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,,,,
Nc1nnc(-c2ccc([N+](=O)[O-])o2)s1,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,,,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,,,
Nc1nnc(-c2ccccn2)s1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Nc1nnc(-c2ccncc2)s1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Nc1nnc(C(c2ccccc2)c2ccccc2)s1,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nnc(CC(=O)N/N=C/c2cccc([N+](=O)[O-])c2)s1,,0.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nnc(N)[nH]1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,
Nc1nnc(SCCOc2cccc(Br)c2)s1,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nnc2[nH]c3ccccc3nc1-2,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nncs1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
Nc1nnnn1-c1ccccc1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Nc1nnnn1/N=C\c1ccc(Cl)c([N+](=O)[O-])c1,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nonc1-c1nc2ccccc2n1Cc1ccc(F)cc1Cl,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nonc1-c1noc(CCCN2C(=O)c3ccccc3C2=O)n1,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nonc1-n1nncc1-c1ccccc1,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nonc1N,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
Nc1snc2c(Cl)cc(Cl)cc12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Nc1snc2cc(Cl)ccc12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Nc1snc2ccc(Cl)cc12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Nc1snc2ccc([N+](=O)[O-])cc12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Nn1c(SCC(=O)N2CCOCC2)nnc1-c1ccccc1Cl,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Nn1c2ccccc2c2cnccc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Nn1cnnc1,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,
Nn1nnc2c3ccccc3nc-2c1O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Nn1nnc2ccccc21,,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
O.O.O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Mg+2],,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
O.O.O.Oc1ccc2c3c1O[C@@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)NCC[C@]314.Oc1ccc2c3c1O[C@@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)NCC[C@]314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
O/C(=C\c1nc2ncc(Br)cc2nc1O)c1ccc(F)cc1,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
O/N=C/C=N/O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
O/N=C/c1cc(Br)ccc1OCc1cccc(F)c1,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
O/N=C/c1cc(Cl)ccc1OCc1cccc2ccccc12,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
O/N=C/c1cc[n+](CCC[n+]2ccc(/C=N/O)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
O/N=C/c1ccccc1OCc1ccc(Cl)cc1,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
O/N=C/c1ccccn1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
O/N=C/c1ccncc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
O1[As]2O[As]1O2,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
O1[As]2O[As]3O[As]1O[As](O2)O3,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,,0.0,,0.0,,0.0,,1.0,,,,
O=C(/C(=C/c1ccc(Cl)cc1)c1nc2ccccc2[nH]1)c1ccccc1,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(/C=C/C(=O)Oc1ccccc1C(=O)O)Oc1ccccc1C(=O)O,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,,,,,1.0,,,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,,,0.0,1.0
O=C(/C=C/Cl)c1ccc(-c2ccccc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
O=C(/C=C/Cl)c1ccc(Br)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
O=C(/C=C/Cl)c1ccc(Cl)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
O=C(/C=C/Cl)c1ccc(F)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
O=C(/C=C/Cl)c1ccc(I)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
O=C(/C=C/Cl)c1ccc([N+](=O)[O-])cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
O=C(/C=C/Cl)c1cccc2ccccc12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
O=C(/C=C/Cl)c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
